Unnamed: 0,ID,Name,Age,Photo,Nationality,Overall,Potential,Club,Club Logo,Value,Wage,Special,ClasificacionOverall
16920,212167,C. Vernam,20,https://cdn.sofifa.org/48/18/players/212167.png,England,55,69,Derby County,https://cdn.sofifa.org/24/18/teams/91.png,200.0,6.0,1387,Nivel novato
16921,233162,Kim Jong Seok,22,https://cdn.sofifa.org/48/18/players/233162.png,Korea Republic,55,65,Pohang Steelers,https://cdn.sofifa.org/24/18/teams/1474.png,140.0,2.0,1321,Nivel novato
16922,237514,B. Sowe,20,https://cdn.sofifa.org/48/18/players/237514.png,Sweden,55,63,AFC Eskilstuna,https://cdn.sofifa.org/24/18/teams/112171.png,110.0,1.0,1207,Nivel novato
16923,236748,E. Sivertsen,26,https://cdn.sofifa.org/48/18/players/236748.png,Norway,55,57,Kristiansund BK,https://cdn.sofifa.org/24/18/teams/113459.png,90.0,1.0,1380,Nivel novato
16924,239564,J. Bruhns,18,https://cdn.sofifa.org/48/18/players/239564.png,Germany,55,67,SC Fortuna Köln,https://cdn.sofifa.org/24/18/teams/110169.png,110.0,1.0,957,Nivel novato
16925,239820,P. Kapp,19,https://cdn.sofifa.org/48/18/players/239820.png,Germany,55,67,FC Sochaux-Montbéliard,https://cdn.sofifa.org/24/18/teams/226.png,140.0,1.0,1230,Nivel novato
16926,240076,S. Spahiu,17,https://cdn.sofifa.org/48/18/players/240076.png,Belgium,55,71,Royal Excel Mouscron,https://cdn.sofifa.org/24/18/teams/111560.png,170.0,1.0,1500,Nivel novato
16927,239309,A. Galens,19,https://cdn.sofifa.org/48/18/players/239309.png,Belgium,55,70,KV Kortrijk,https://cdn.sofifa.org/24/18/teams/100081.png,160.0,1.0,842,Nivel novato
16928,238031,A. Bonilla,19,https://cdn.sofifa.org/48/18/players/238031.png,Colombia,55,68,Tigres FC,https://cdn.sofifa.org/24/18/teams/112968.png,150.0,1.0,1496,Nivel novato
16929,239311,M. Hoxha,17,https://cdn.sofifa.org/48/18/players/239311.png,Belgium,55,74,KV Kortrijk,https://cdn.sofifa.org/24/18/teams/100081.png,180.0,1.0,1415,Nivel novato
16930,237776,K. Tanno,31,https://cdn.sofifa.org/48/18/players/237776.png,Japan,55,55,Cerezo Osaka,https://cdn.sofifa.org/24/18/teams/101148.png,50.0,1.0,887,Nivel novato
16931,221394,R. Al Mousa,22,https://cdn.sofifa.org/48/18/players/221394.png,Saudi Arabia,55,63,Al Taawoun,https://cdn.sofifa.org/24/18/teams/112393.png,130.0,5.0,1501,Nivel novato
16932,228562,R. Sallinger,21,https://cdn.sofifa.org/48/18/players/228562.png,Austria,55,67,Wolfsberger AC,https://cdn.sofifa.org/24/18/teams/111822.png,130.0,1.0,1022,Nivel novato
16933,237778,Ahn Joon Soo,19,https://cdn.sofifa.org/48/18/players/237778.png,Korea Republic,55,70,Cerezo Osaka,https://cdn.sofifa.org/24/18/teams/101148.png,160.0,1.0,849,Nivel novato
16934,236755,T. Torske,33,https://cdn.sofifa.org/48/18/players/236755.png,Norway,55,55,Kristiansund BK,https://cdn.sofifa.org/24/18/teams/113459.png,30.0,1.0,1495,Nivel novato
16935,237267,L. Mfeka,23,https://cdn.sofifa.org/48/18/players/237267.png,South Africa,55,63,San Jose Earthquakes,https://cdn.sofifa.org/24/18/teams/111928.png,130.0,1.0,1554,Nivel novato
16936,232404,C. Paez,19,https://cdn.sofifa.org/48/18/players/232404.png,Colombia,55,70,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,170.0,1.0,1343,Nivel novato
16937,235476,I. Varone,24,https://cdn.sofifa.org/48/18/players/235476.png,Italy,55,59,Ternana,https://cdn.sofifa.org/24/18/teams/570.png,110.0,1.0,1459,Nivel novato
16938,240084,D. Vambolt,22,https://cdn.sofifa.org/48/18/players/240084.png,Russia,55,61,Amkar Perm,https://cdn.sofifa.org/24/18/teams/110234.png,90.0,2.0,993,Nivel novato
16939,235477,A. Al Amri,22,https://cdn.sofifa.org/48/18/players/235477.png,Saudi Arabia,55,61,Al Ittihad,https://cdn.sofifa.org/24/18/teams/607.png,90.0,3.0,830,Nivel novato
16940,240853,D. Doronin,19,https://cdn.sofifa.org/48/18/players/240853.png,Russia,55,68,Arsenal Tula,https://cdn.sofifa.org/24/18/teams/110756.png,150.0,2.0,1539,Nivel novato
16941,213975,G. Jarl,22,https://cdn.sofifa.org/48/18/players/213975.png,Sweden,55,62,AFC Eskilstuna,https://cdn.sofifa.org/24/18/teams/112171.png,100.0,1.0,1498,Nivel novato
16942,219095,L. Gallagher,22,https://cdn.sofifa.org/48/18/players/219095.png,Republic of Ireland,55,62,Drogheda United,https://cdn.sofifa.org/24/18/teams/1572.png,110.0,1.0,1516,Nivel novato
16943,230873,E. Race,20,https://cdn.sofifa.org/48/18/players/230873.png,Norway,55,71,Stabæk Fotball,https://cdn.sofifa.org/24/18/teams/917.png,180.0,1.0,1338,Nivel novato
16944,239321,E. Pierce,18,https://cdn.sofifa.org/48/18/players/239321.png,Republic of Ireland,55,72,West Bromwich Albion,https://cdn.sofifa.org/24/18/teams/109.png,180.0,5.0,1367,Nivel novato
16945,233691,M. Adamonis,20,https://cdn.sofifa.org/48/18/players/233691.png,Lithuania,55,69,Salernitana,https://cdn.sofifa.org/24/18/teams/110373.png,160.0,3.0,836,Nivel novato
16946,219869,C. Olesen,21,https://cdn.sofifa.org/48/18/players/219869.png,Denmark,55,68,SønderjyskE,https://cdn.sofifa.org/24/18/teams/1447.png,170.0,2.0,1430,Nivel novato
16947,235742,S. Nombe,18,https://cdn.sofifa.org/48/18/players/235742.png,England,55,67,Milton Keynes Dons,https://cdn.sofifa.org/24/18/teams/1798.png,150.0,1.0,1365,Nivel novato
16948,229087,H. Rodgers,20,https://cdn.sofifa.org/48/18/players/229087.png,England,55,68,Fleetwood Town,https://cdn.sofifa.org/24/18/teams/112260.png,150.0,1.0,1351,Nivel novato
16949,203232,S. Russell,23,https://cdn.sofifa.org/48/18/players/203232.png,Republic of Ireland,55,62,Drogheda United,https://cdn.sofifa.org/24/18/teams/1572.png,120.0,1.0,1530,Nivel novato
16950,226016,P. Cunningham,20,https://cdn.sofifa.org/48/18/players/226016.png,Republic of Ireland,55,65,Galway United,https://cdn.sofifa.org/24/18/teams/1571.png,150.0,1.0,1341,Nivel novato
16951,238817,W. Shorrock,18,https://cdn.sofifa.org/48/18/players/238817.png,England,55,71,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,180.0,1.0,1442,Nivel novato
16952,241121,F. Asmar,17,https://cdn.sofifa.org/48/18/players/241121.png,Argentina,55,69,Temperley,https://cdn.sofifa.org/24/18/teams/112904.png,160.0,1.0,1435,Nivel novato
16953,208354,S. Kenny,24,https://cdn.sofifa.org/48/18/players/208354.png,Republic of Ireland,55,60,Limerick FC,https://cdn.sofifa.org/24/18/teams/111285.png,120.0,1.0,1403,Nivel novato
16954,238818,S. Tonks,18,https://cdn.sofifa.org/48/18/players/238818.png,England,55,73,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,160.0,1.0,1419,Nivel novato
16955,240611,D. Yearwood,17,https://cdn.sofifa.org/48/18/players/240611.png,England,55,72,Southend United,https://cdn.sofifa.org/24/18/teams/1954.png,170.0,1.0,1460,Nivel novato
16956,232677,A. Al Sharid,23,https://cdn.sofifa.org/48/18/players/232677.png,Saudi Arabia,55,62,Al Taawoun,https://cdn.sofifa.org/24/18/teams/112393.png,110.0,3.0,1529,Nivel novato
16957,237286,A. Connolly,17,https://cdn.sofifa.org/48/18/players/237286.png,Republic of Ireland,55,72,Brighton & Hove Albion,https://cdn.sofifa.org/24/18/teams/1808.png,180.0,4.0,1349,Nivel novato
16958,228328,S. Rowley,20,https://cdn.sofifa.org/48/18/players/228328.png,England,55,67,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,130.0,1.0,1007,Nivel novato
16959,237802,C. Haas,24,https://cdn.sofifa.org/48/18/players/237802.png,Austria,55,58,SK Rapid Wien,https://cdn.sofifa.org/24/18/teams/254.png,80.0,2.0,826,Nivel novato
16960,240363,I. Shinozuka,22,https://cdn.sofifa.org/48/18/players/240363.png,Russia,55,65,Yokohama F. Marinos,https://cdn.sofifa.org/24/18/teams/101151.png,140.0,1.0,1372,Nivel novato
16961,240364,I. Boye,20,https://cdn.sofifa.org/48/18/players/240364.png,Nigeria,55,67,Örebro SK,https://cdn.sofifa.org/24/18/teams/705.png,160.0,1.0,1361,Nivel novato
16962,240620,A. Ba,19,https://cdn.sofifa.org/48/18/players/240620.png,France,55,65,Southend United,https://cdn.sofifa.org/24/18/teams/1954.png,140.0,1.0,1339,Nivel novato
16963,230893,O. Evans,20,https://cdn.sofifa.org/48/18/players/230893.png,Wales,55,70,Wigan Athletic,https://cdn.sofifa.org/24/18/teams/1917.png,160.0,1.0,904,Nivel novato
16964,239597,D. Jubitana,17,https://cdn.sofifa.org/48/18/players/239597.png,Belgium,55,71,KV Mechelen,https://cdn.sofifa.org/24/18/teams/110724.png,170.0,1.0,1475,Nivel novato
16965,239087,T. Mauer,20,https://cdn.sofifa.org/48/18/players/239087.png,Germany,55,65,FC Carl Zeiss Jena,https://cdn.sofifa.org/24/18/teams/110591.png,150.0,1.0,1389,Nivel novato
16966,230897,B. Hanlan,20,https://cdn.sofifa.org/48/18/players/230897.png,England,55,71,Colchester United,https://cdn.sofifa.org/24/18/teams/1935.png,200.0,2.0,1370,Nivel novato
16967,207602,J. Gordon,21,https://cdn.sofifa.org/48/18/players/207602.png,England,55,66,Cheltenham Town,https://cdn.sofifa.org/24/18/teams/1936.png,150.0,2.0,1366,Nivel novato
16968,241138,A. Ammitzbøl,18,https://cdn.sofifa.org/48/18/players/241138.png,Denmark,55,64,Aarhus GF,https://cdn.sofifa.org/24/18/teams/271.png,130.0,1.0,1319,Nivel novato
16969,223987,H. Cardwell,20,https://cdn.sofifa.org/48/18/players/223987.png,Scotland,55,69,Grimsby Town,https://cdn.sofifa.org/24/18/teams/92.png,200.0,2.0,1316,Nivel novato
16970,223476,M. Brændsrød,21,https://cdn.sofifa.org/48/18/players/223476.png,Norway,55,65,Sogndal,https://cdn.sofifa.org/24/18/teams/1465.png,150.0,1.0,1584,Nivel novato
16971,225780,H. Donovan,19,https://cdn.sofifa.org/48/18/players/225780.png,England,55,67,Millwall,https://cdn.sofifa.org/24/18/teams/97.png,150.0,3.0,1507,Nivel novato
16972,220917,J. Ashby,21,https://cdn.sofifa.org/48/18/players/220917.png,England,55,69,Oxford United,https://cdn.sofifa.org/24/18/teams/1951.png,190.0,1.0,1507,Nivel novato
16973,234997,R. Kanach,18,https://cdn.sofifa.org/48/18/players/234997.png,Poland,55,70,Cracovia,https://cdn.sofifa.org/24/18/teams/110747.png,160.0,1.0,1417,Nivel novato
16974,225526,A. Sidenko,21,https://cdn.sofifa.org/48/18/players/225526.png,Russia,55,61,FC Rostov,https://cdn.sofifa.org/24/18/teams/110231.png,120.0,4.0,1552,Nivel novato
16975,227830,B. Crowley,20,https://cdn.sofifa.org/48/18/players/227830.png,Australia,55,62,Melbourne City,https://cdn.sofifa.org/24/18/teams/112224.png,130.0,2.0,1309,Nivel novato
16976,206327,I. Turner,28,https://cdn.sofifa.org/48/18/players/206327.png,Republic of Ireland,55,55,St. Patrick's Athletic,https://cdn.sofifa.org/24/18/teams/423.png,90.0,1.0,1572,Nivel novato
16977,229880,A. Wan-Bissaka,19,https://cdn.sofifa.org/48/18/players/229880.png,DR Congo,55,71,Crystal Palace,https://cdn.sofifa.org/24/18/teams/1799.png,190.0,4.0,1392,Nivel novato
16978,220668,A. Avdijaj,23,https://cdn.sofifa.org/48/18/players/220668.png,Albania,55,62,Grasshopper Club Zürich,https://cdn.sofifa.org/24/18/teams/322.png,130.0,3.0,1301,Nivel novato
16979,206077,H. Douglas,24,https://cdn.sofifa.org/48/18/players/206077.png,Republic of Ireland,55,59,Bray Wanderers,https://cdn.sofifa.org/24/18/teams/838.png,100.0,1.0,1470,Nivel novato
16980,227837,H. Castegren,21,https://cdn.sofifa.org/48/18/players/227837.png,Sweden,55,65,IFK Norrköping,https://cdn.sofifa.org/24/18/teams/702.png,130.0,1.0,1281,Nivel novato
16981,236029,C. Cockerill-Mollett,18,https://cdn.sofifa.org/48/18/players/236029.png,Republic of Ireland,55,71,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,160.0,1.0,1409,Nivel novato
16982,236541,D. Hadzikadunić,18,https://cdn.sofifa.org/48/18/players/236541.png,Sweden,55,68,Malmö FF,https://cdn.sofifa.org/24/18/teams/320.png,140.0,1.0,1262,Nivel novato
16983,236800,I. Angulo,18,https://cdn.sofifa.org/48/18/players/236800.png,Colombia,54,75,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,150.0,1.0,1437,Nivel novato
16984,238336,J. Rankin-Costello,17,https://cdn.sofifa.org/48/18/players/238336.png,England,54,74,Blackburn Rovers,https://cdn.sofifa.org/24/18/teams/3.png,130.0,1.0,1320,Nivel novato
16985,240384,E. Durmaz,17,https://cdn.sofifa.org/48/18/players/240384.png,Sweden,54,66,Hammarby IF,https://cdn.sofifa.org/24/18/teams/708.png,110.0,1.0,1326,Nivel novato
16986,240129,M. Haarup,21,https://cdn.sofifa.org/48/18/players/240129.png,Denmark,54,66,Hobro IK,https://cdn.sofifa.org/24/18/teams/112425.png,110.0,1.0,1400,Nivel novato
16987,215812,E. Sousa,22,https://cdn.sofifa.org/48/18/players/215812.png,Portugal,54,62,Accrington Stanley,https://cdn.sofifa.org/24/18/teams/110313.png,100.0,1.0,1478,Nivel novato
16988,240388,N. Perry,17,https://cdn.sofifa.org/48/18/players/240388.png,Sweden,54,65,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,100.0,1.0,1288,Nivel novato
16989,235525,L. Sahlin,20,https://cdn.sofifa.org/48/18/players/235525.png,Sweden,54,64,GIF Sundsvall,https://cdn.sofifa.org/24/18/teams/1596.png,100.0,1.0,1166,Nivel novato
16990,239877,Kim Dong Su,22,https://cdn.sofifa.org/48/18/players/239877.png,Korea Republic,54,63,Omiya Ardija,https://cdn.sofifa.org/24/18/teams/112345.png,90.0,1.0,1179,Nivel novato
16991,240390,A. Linnér,18,https://cdn.sofifa.org/48/18/players/240390.png,Sweden,54,64,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,100.0,1.0,1308,Nivel novato
16992,220168,I. Keita,21,https://cdn.sofifa.org/48/18/players/220168.png,France,54,68,Finn Harps,https://cdn.sofifa.org/24/18/teams/111131.png,150.0,1.0,1362,Nivel novato
16993,237832,I. Meite,20,https://cdn.sofifa.org/48/18/players/237832.png,England,54,67,Crawley Town,https://cdn.sofifa.org/24/18/teams/110890.png,130.0,3.0,1273,Nivel novato
16994,231179,J. Al Dossary,23,https://cdn.sofifa.org/48/18/players/231179.png,Saudi Arabia,54,61,Al Faisaly,https://cdn.sofifa.org/24/18/teams/112389.png,80.0,2.0,1377,Nivel novato
16995,233484,A. Campbell,18,https://cdn.sofifa.org/48/18/players/233484.png,Scotland,54,71,Motherwell,https://cdn.sofifa.org/24/18/teams/83.png,130.0,1.0,1537,Nivel novato
16996,233740,D. Nussbaumer,17,https://cdn.sofifa.org/48/18/players/233740.png,Austria,54,67,SCR Altach,https://cdn.sofifa.org/24/18/teams/15009.png,110.0,1.0,1465,Nivel novato
16997,235532,M. Roseth,18,https://cdn.sofifa.org/48/18/players/235532.png,Norway,54,68,Molde FK,https://cdn.sofifa.org/24/18/teams/417.png,130.0,1.0,1304,Nivel novato
16998,228109,T. Holland,19,https://cdn.sofifa.org/48/18/players/228109.png,Republic of Ireland,54,68,Limerick FC,https://cdn.sofifa.org/24/18/teams/111285.png,120.0,1.0,989,Nivel novato
16999,231438,T. Akinola,18,https://cdn.sofifa.org/48/18/players/231438.png,England,54,65,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,90.0,4.0,1183,Nivel novato
17000,238607,K. Peda,19,https://cdn.sofifa.org/48/18/players/238607.png,Poland,54,63,Termalica Bruk-Bet Nieciecza,https://cdn.sofifa.org/24/18/teams/112510.png,100.0,1.0,1389,Nivel novato
17001,214032,B. Lucumí,23,https://cdn.sofifa.org/48/18/players/214032.png,Colombia,54,61,Deportivo Pasto,https://cdn.sofifa.org/24/18/teams/111723.png,80.0,1.0,1571,Nivel novato
17002,235283,M. Bower,18,https://cdn.sofifa.org/48/18/players/235283.png,England,54,66,Cheltenham Town,https://cdn.sofifa.org/24/18/teams/1936.png,100.0,1.0,1128,Nivel novato
17003,239125,E. Botheim,17,https://cdn.sofifa.org/48/18/players/239125.png,Norway,54,74,Rosenborg BK,https://cdn.sofifa.org/24/18/teams/298.png,140.0,1.0,1315,Nivel novato
17004,225051,B. Warland,20,https://cdn.sofifa.org/48/18/players/225051.png,Australia,54,65,Adelaide United,https://cdn.sofifa.org/24/18/teams/111393.png,100.0,1.0,1239,Nivel novato
17005,235548,M. Cabit,24,https://cdn.sofifa.org/48/18/players/235548.png,France,54,59,AC Ajaccio,https://cdn.sofifa.org/24/18/teams/614.png,80.0,1.0,1322,Nivel novato
17006,235807,A. Morley,17,https://cdn.sofifa.org/48/18/players/235807.png,England,54,72,Rochdale,https://cdn.sofifa.org/24/18/teams/1955.png,130.0,1.0,1475,Nivel novato
17007,227616,A. Wichne,20,https://cdn.sofifa.org/48/18/players/227616.png,Norway,54,67,Viking FK,https://cdn.sofifa.org/24/18/teams/300.png,110.0,1.0,1032,Nivel novato
17008,238368,J. McAtee,17,https://cdn.sofifa.org/48/18/players/238368.png,England,54,69,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,140.0,1.0,1410,Nivel novato
17009,192544,R. Coulter,28,https://cdn.sofifa.org/48/18/players/192544.png,Republic of Ireland,54,57,Bray Wanderers,https://cdn.sofifa.org/24/18/teams/838.png,60.0,1.0,957,Nivel novato
17010,213793,E. Grimes,22,https://cdn.sofifa.org/48/18/players/213793.png,Republic of Ireland,54,63,Derry City,https://cdn.sofifa.org/24/18/teams/445.png,80.0,1.0,1012,Nivel novato
17011,236577,E. Benedettini,22,https://cdn.sofifa.org/48/18/players/236577.png,San Marino,54,62,Novara,https://cdn.sofifa.org/24/18/teams/112225.png,70.0,1.0,845,Nivel novato
17012,230691,M. Kempter,22,https://cdn.sofifa.org/48/18/players/230691.png,Switzerland,54,64,FC Zürich,https://cdn.sofifa.org/24/18/teams/894.png,90.0,2.0,1323,Nivel novato
17013,231459,J. Reiners,19,https://cdn.sofifa.org/48/18/players/231459.png,Australia,54,69,Perth Glory,https://cdn.sofifa.org/24/18/teams/111399.png,150.0,1.0,1369,Nivel novato
17014,240419,R. Strechie,16,https://cdn.sofifa.org/48/18/players/240419.png,Romania,54,66,F.B.C. Unione Venezia,https://cdn.sofifa.org/24/18/teams/205.png,110.0,1.0,1479,Nivel novato
17015,240676,R. Nabi,18,https://cdn.sofifa.org/48/18/players/240676.png,England,54,64,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,100.0,3.0,1482,Nivel novato
17016,225317,K. Nisbet,20,https://cdn.sofifa.org/48/18/players/225317.png,Scotland,54,68,Partick Thistle F.C.,https://cdn.sofifa.org/24/18/teams/1754.png,150.0,1.0,1463,Nivel novato
17017,193318,D. Jørgensen,26,https://cdn.sofifa.org/48/18/players/193318.png,Denmark,54,59,FC Helsingør,https://cdn.sofifa.org/24/18/teams/113720.png,80.0,1.0,1137,Nivel novato
17018,239911,M. Thiele,18,https://cdn.sofifa.org/48/18/players/239911.png,Germany,54,69,Chemnitzer FC,https://cdn.sofifa.org/24/18/teams/507.png,140.0,1.0,1373,Nivel novato
17019,232232,Kim Jeong Hyeon,24,https://cdn.sofifa.org/48/18/players/232232.png,Korea Republic,54,61,GwangJu FC,https://cdn.sofifa.org/24/18/teams/112258.png,90.0,1.0,1462,Nivel novato
17020,239658,J. Capacho,19,https://cdn.sofifa.org/48/18/players/239658.png,Colombia,54,67,Atlético Bucaramanga,https://cdn.sofifa.org/24/18/teams/112992.png,130.0,1.0,1302,Nivel novato
17021,224299,S. Dunne,21,https://cdn.sofifa.org/48/18/players/224299.png,Republic of Ireland,54,63,Drogheda United,https://cdn.sofifa.org/24/18/teams/1572.png,90.0,1.0,1444,Nivel novato
17022,239404,D. Sato,22,https://cdn.sofifa.org/48/18/players/239404.png,Philippines,54,63,AC Horsens,https://cdn.sofifa.org/24/18/teams/1446.png,90.0,1.0,1419,Nivel novato
17023,232749,T. Oya,30,https://cdn.sofifa.org/48/18/players/232749.png,Japan,54,54,Omiya Ardija,https://cdn.sofifa.org/24/18/teams/112345.png,50.0,1.0,1528,Nivel novato
17024,236845,C. Kane,18,https://cdn.sofifa.org/48/18/players/236845.png,Republic of Ireland,54,69,Drogheda United,https://cdn.sofifa.org/24/18/teams/1572.png,130.0,1.0,1407,Nivel novato
17025,240941,L. Pintor,16,https://cdn.sofifa.org/48/18/players/240941.png,France,54,78,Stade Brestois 29,https://cdn.sofifa.org/24/18/teams/378.png,150.0,1.0,1238,Nivel novato
17026,236337,J. Turner,18,https://cdn.sofifa.org/48/18/players/236337.png,England,54,77,Bolton Wanderers,https://cdn.sofifa.org/24/18/teams/4.png,130.0,1.0,841,Nivel novato
17027,237107,S. Koné,21,https://cdn.sofifa.org/48/18/players/237107.png,Ivory Coast,54,65,Djurgårdens IF,https://cdn.sofifa.org/24/18/teams/710.png,100.0,1.0,1234,Nivel novato
17028,239155,M. Johannsen,25,https://cdn.sofifa.org/48/18/players/239155.png,Denmark,54,58,FC Helsingør,https://cdn.sofifa.org/24/18/teams/113720.png,70.0,1.0,1378,Nivel novato
17029,239411,S. Jonovic,21,https://cdn.sofifa.org/48/18/players/239411.png,Austria,54,62,FK Austria Wien,https://cdn.sofifa.org/24/18/teams/256.png,90.0,2.0,1231,Nivel novato
17030,212277,C. Thomson,22,https://cdn.sofifa.org/48/18/players/212277.png,Scotland,54,64,St. Johnstone FC,https://cdn.sofifa.org/24/18/teams/100804.png,110.0,1.0,1498,Nivel novato
17031,237365,K. Ahmadi,18,https://cdn.sofifa.org/48/18/players/237365.png,Sweden,54,64,IK Sirius,https://cdn.sofifa.org/24/18/teams/113458.png,100.0,1.0,1396,Nivel novato
17032,240437,A. Semprini,19,https://cdn.sofifa.org/48/18/players/240437.png,Italy,54,67,Brescia,https://cdn.sofifa.org/24/18/teams/190.png,110.0,1.0,1246,Nivel novato
17033,240439,R. Porteous,18,https://cdn.sofifa.org/48/18/players/240439.png,Scotland,54,72,Hibernian,https://cdn.sofifa.org/24/18/teams/81.png,130.0,1.0,1259,Nivel novato
17034,233528,K. Metz,19,https://cdn.sofifa.org/48/18/players/233528.png,Republic of Ireland,54,63,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,100.0,4.0,1332,Nivel novato
17035,237624,N. Kawaguchi,23,https://cdn.sofifa.org/48/18/players/237624.png,Japan,54,61,Albirex Niigata,https://cdn.sofifa.org/24/18/teams/112906.png,80.0,1.0,1258,Nivel novato
17036,238904,A. Łyszczarz,17,https://cdn.sofifa.org/48/18/players/238904.png,Poland,54,72,Śląsk Wrocław,https://cdn.sofifa.org/24/18/teams/111092.png,130.0,1.0,1416,Nivel novato
17037,219705,D. Węglarz,21,https://cdn.sofifa.org/48/18/players/219705.png,Poland,54,61,Jagiellonia Białystok,https://cdn.sofifa.org/24/18/teams/110745.png,70.0,1.0,884,Nivel novato
17038,240441,G. Moorhouse,22,https://cdn.sofifa.org/48/18/players/240441.png,Republic of Ireland,54,61,Sligo Rovers,https://cdn.sofifa.org/24/18/teams/563.png,100.0,1.0,1306,Nivel novato
17039,225851,S. Al Saleh,25,https://cdn.sofifa.org/48/18/players/225851.png,Saudi Arabia,54,59,Al Qadisiyah,https://cdn.sofifa.org/24/18/teams/112391.png,60.0,1.0,998,Nivel novato
17040,240700,P. Berki,27,https://cdn.sofifa.org/48/18/players/240700.png,Hungary,54,54,Limerick FC,https://cdn.sofifa.org/24/18/teams/111285.png,70.0,1.0,1447,Nivel novato
17041,191805,R. Isomura,26,https://cdn.sofifa.org/48/18/players/191805.png,Japan,54,56,Albirex Niigata,https://cdn.sofifa.org/24/18/teams/112906.png,70.0,1.0,1432,Nivel novato
17042,233534,H. Girling,19,https://cdn.sofifa.org/48/18/players/233534.png,England,54,66,Millwall,https://cdn.sofifa.org/24/18/teams/97.png,90.0,1.0,926,Nivel novato
17043,219967,D. Hładun,21,https://cdn.sofifa.org/48/18/players/219967.png,Poland,54,60,Zagłębie Lubin,https://cdn.sofifa.org/24/18/teams/110749.png,70.0,1.0,896,Nivel novato
17044,234815,R. Senhadji,20,https://cdn.sofifa.org/48/18/players/234815.png,France,54,65,FC Sochaux-Montbéliard,https://cdn.sofifa.org/24/18/teams/226.png,100.0,1.0,1228,Nivel novato
17045,239423,N. da Silva,23,https://cdn.sofifa.org/48/18/players/239423.png,Switzerland,54,60,FC Thun,https://cdn.sofifa.org/24/18/teams/1715.png,90.0,2.0,1323,Nivel novato
17046,228928,S. Lavelle,20,https://cdn.sofifa.org/48/18/players/228928.png,Scotland,54,64,Morecambe,https://cdn.sofifa.org/24/18/teams/357.png,100.0,1.0,1221,Nivel novato
17047,235072,K. Lynch,25,https://cdn.sofifa.org/48/18/players/235072.png,Republic of Ireland,54,59,Bray Wanderers,https://cdn.sofifa.org/24/18/teams/838.png,70.0,1.0,1402,Nivel novato
17048,237632,G. Sikošek,23,https://cdn.sofifa.org/48/18/players/237632.png,Slovenia,54,62,Silkeborg IF,https://cdn.sofifa.org/24/18/teams/270.png,90.0,2.0,1404,Nivel novato
17049,239680,L. Saporetti,21,https://cdn.sofifa.org/48/18/players/239680.png,Italy,54,64,Parma,https://cdn.sofifa.org/24/18/teams/50.png,100.0,1.0,1319,Nivel novato
17050,239425,C. Kablan,22,https://cdn.sofifa.org/48/18/players/239425.png,Switzerland,54,60,FC Thun,https://cdn.sofifa.org/24/18/teams/1715.png,80.0,2.0,1303,Nivel novato
17051,239937,N. Dyachenko,21,https://cdn.sofifa.org/48/18/players/239937.png,Russia,54,62,FC SKA-Energiya Khabarovsk,https://cdn.sofifa.org/24/18/teams/110101.png,100.0,2.0,1346,Nivel novato
17052,230722,S. Boyd,19,https://cdn.sofifa.org/48/18/players/230722.png,Republic of Ireland,54,68,Shamrock Rovers,https://cdn.sofifa.org/24/18/teams/306.png,150.0,1.0,1254,Nivel novato
17053,239171,E. Martinez,20,https://cdn.sofifa.org/48/18/players/239171.png,Argentina,54,62,Gimnasia y Esgrima La Plata,https://cdn.sofifa.org/24/18/teams/101084.png,100.0,2.0,1526,Nivel novato
17054,239427,A. Ajeti,20,https://cdn.sofifa.org/48/18/players/239427.png,Switzerland,54,61,FC St. Gallen,https://cdn.sofifa.org/24/18/teams/898.png,80.0,1.0,1120,Nivel novato
17055,237125,V. Barbero,16,https://cdn.sofifa.org/48/18/players/237125.png,Argentina,54,72,Belgrano de Córdoba,https://cdn.sofifa.org/24/18/teams/111022.png,130.0,1.0,1368,Nivel novato
17056,238662,T. Puchacz,18,https://cdn.sofifa.org/48/18/players/238662.png,Poland,54,73,Lech Poznań,https://cdn.sofifa.org/24/18/teams/873.png,130.0,1.0,1348,Nivel novato
17057,240710,G. Cleur,19,https://cdn.sofifa.org/48/18/players/240710.png,Australia,54,67,Virtus Entella,https://cdn.sofifa.org/24/18/teams/112495.png,110.0,1.0,1332,Nivel novato
17058,212295,A. Santos,22,https://cdn.sofifa.org/48/18/players/212295.png,Brazil,54,63,Yeovil Town,https://cdn.sofifa.org/24/18/teams/346.png,100.0,1.0,1455,Nivel novato
17059,238408,C. De las Salas,19,https://cdn.sofifa.org/48/18/players/238408.png,Colombia,54,72,Tigres FC,https://cdn.sofifa.org/24/18/teams/112968.png,130.0,1.0,1292,Nivel novato
